respondent_id,age_group,region,city_tier,occupation,fashion_identity,price_sensitivity,brand_openness,online_purchase_confidence,sustainability_consciousness,purchase_frequency,preferred_shopping_channel,discovery_channel,conversion_trigger,discount_preference,owns_kurti,owns_salwar_suit,owns_palazzo,owns_indo_western,owns_night_suit,owns_bedding_set,owns_saree,owns_lehenga,fabric_preference,color_preference,monthly_income_band
ZF-0364,18-24,North_India,Tier_2,Homemaker,Deeply_Traditional,Balanced,Very_Loyal_One_Brand,Not_Very_Confident,Neutral,Festival_Only,Local_Retail,Online_Marketplace,Free_Return_Policy,Flat_Percent_Off,0,1,0,1,0,0,0,0,Pure_Cotton,Bright_Vibrant,Below_20K
ZF-0365,25-34,North_India,Rural,Homemaker,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Very_Confident,Not_Important,Every_2_3_Months,Local_Retail,Walk_In_Store,Customer_Reviews,Flat_Percent_Off,1,1,1,0,1,0,1,1,Georgette_Chiffon,Jewel_Tones,20K_40K
ZF-0366,18-24,West_India,Tier_2,Salaried_Private,Trend_First,Balanced,Multi_Brand_Shopper,Very_Confident,Very_Conscious,Monthly_Plus,Online_Marketplace,Instagram_Reels,Free_Return_Policy,Loyalty_Cashback,1,0,1,1,0,0,0,0,Chanderi,Jewel_Tones,40K_70K
ZF-0367,18-24,Central_India,Tier_3,Student,Trend_First,Price_Conscious,No_Brand_Preference,Neutral,Somewhat_Conscious,Every_6_Months,Social_Commerce,Online_Marketplace,Friend_Wore_It,Festival_Sale,0,1,1,1,0,0,0,0,Rayon_Viscose,Pastels,
ZF-0368,25-34,South_India,Tier_2,Self_Employed,Fusion_Lover,Balanced,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Every_6_Months,Online_Marketplace,Instagram_Reels,Free_Return_Policy,Free_Shipping,1,1,1,0,1,1,0,0,Rayon_Viscose,Jewel_Tones,40K_70K
ZF-0369,18-24,North_India,Tier_2,Self_Employed,Culturally_Rooted,Balanced,No_Brand_Preference,Fairly_Confident,Neutral,Monthly_Plus,Online_Marketplace,Instagram_Reels,Influencer_Rec,Flat_Percent_Off,0,1,0,1,1,0,0,1,Rayon_Viscose,Pastels,70K_120K
ZF-0370,18-24,West_India,Tier_2,Salaried_Private,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Every_6_Months,Local_Retail,Online_Marketplace,Customer_Reviews,Free_Shipping,1,0,1,1,1,0,0,0,Chanderi,Bold_Prints,40K_70K
ZF-0371,25-34,East_India,Tier_2,Salaried_Govt,Comfort_First,Balanced,Loyal_But_Open,Fairly_Confident,Not_Important,Every_2_3_Months,Online_Marketplace,YouTube,Detailed_Size_Guide,Festival_Sale,1,0,0,0,1,1,0,0,Georgette_Chiffon,Bold_Prints,
ZF-0372,25-34,South_India,Tier_2,Homemaker,Fusion_Lover,Extremely_Price_Sensitive,No_Brand_Preference,Very_Confident,Neutral,Every_2_3_Months,Brand_Website,Online_Marketplace,Friend_Wore_It,Festival_Sale,1,1,1,0,1,1,1,0,Rayon_Viscose,Neutrals,70K_120K
ZF-0373,35-44,North_India,Tier_3,Self_Employed,Occasion_Driven,Price_Irrelevant,Very_Loyal_One_Brand,Not_Confident_At_All,Neutral,Festival_Only,Social_Commerce,Word_of_Mouth,Free_Return_Policy,Festival_Sale,1,1,0,1,0,0,1,1,Silk_Banarasi,Bright_Vibrant,Below_20K
ZF-0374,18-24,Central_India,Tier_2,Student,Trend_First,Price_Irrelevant,Loyal_But_Open,Fairly_Confident,Somewhat_Conscious,Every_6_Months,Brand_Website,YouTube,Influencer_Rec,Buy2_Get1_Bundle,1,0,0,1,0,1,0,0,Rayon_Viscose,Bright_Vibrant,20K_40K
ZF-0375,45-54,North_India,Tier_2,Self_Employed,Culturally_Rooted,Quality_Over_Price,Multi_Brand_Shopper,Not_Confident_At_All,Not_Important,Every_2_3_Months,Online_Marketplace,Instagram_Reels,Influencer_Rec,Flat_Percent_Off,1,1,1,1,1,0,1,1,Chanderi,Bright_Vibrant,40K_70K
ZF-0376,35-44,East_India,Metro,Retired,Comfort_First,Balanced,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Monthly_Plus,Local_Retail,TV_Print,Free_Return_Policy,Buy2_Get1_Bundle,0,0,0,1,0,1,1,0,Pure_Cotton,Neutrals,40K_70K
ZF-0377,18-24,West_India,Tier_2,Salaried_Govt,Fusion_Lover,Price_Irrelevant,No_Brand_Preference,Very_Confident,Somewhat_Conscious,Every_6_Months,Mall_Store,Instagram_Reels,Free_Return_Policy,Buy2_Get1_Bundle,1,0,1,1,1,0,1,0,Rayon_Viscose,Pastels,
ZF-0378,55+,North_India,Metro,Salaried_Govt,Culturally_Rooted,Price_Irrelevant,Very_Loyal_One_Brand,Very_Confident,Not_Important,Every_2_3_Months,Local_Retail,Instagram_Reels,Free_Return_Policy,Personalised_Offer,1,1,0,0,0,1,1,1,Rayon_Viscose,Bright_Vibrant,20K_40K
ZF-0379,25-34,West_India,Tier_2,Salaried_Private,Trend_First,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Very_Conscious,Every_6_Months,Brand_Website,Online_Marketplace,Friend_Wore_It,Buy2_Get1_Bundle,1,1,0,1,0,1,1,1,Silk_Banarasi,Bright_Vibrant,40K_70K
ZF-0380,25-34,North_India,Rural,Homemaker,Culturally_Rooted,Balanced,No_Brand_Preference,Fairly_Confident,Somewhat_Conscious,Monthly_Plus,Mall_Store,Word_of_Mouth,Friend_Wore_It,Free_Shipping,1,1,1,0,0,1,0,1,Silk_Banarasi,Jewel_Tones,20K_40K
ZF-0381,45-54,Central_India,Tier_3,Retired,Occasion_Driven,Balanced,Loyal_But_Open,Neutral,Somewhat_Conscious,Festival_Only,Weekly_Market,YouTube,Customer_Reviews,Loyalty_Cashback,1,1,0,0,0,1,0,1,Georgette_Chiffon,Jewel_Tones,70K_120K
ZF-0382,35-44,North_India,Tier_2,Self_Employed,Fusion_Lover,Quality_Over_Price,Very_Loyal_One_Brand,Fairly_Confident,Neutral,Every_6_Months,Online_Marketplace,WhatsApp_Family,Customer_Reviews,Festival_Sale,1,1,1,1,0,1,1,1,Silk_Banarasi,Jewel_Tones,Above_120K
ZF-0383,25-34,South_India,Metro,Salaried_Private,Culturally_Rooted,Balanced,No_Brand_Preference,Very_Confident,Neutral,Every_2_3_Months,Local_Retail,Word_of_Mouth,Friend_Wore_It,Festival_Sale,1,1,1,0,0,1,1,0,Pure_Cotton,Pastels,Above_120K
ZF-0384,25-34,South_India,Rural,Homemaker,Culturally_Rooted,Price_Conscious,No_Brand_Preference,Very_Confident,Neutral,Every_2_3_Months,Mall_Store,WhatsApp_Family,First_Order_Discount,Free_Shipping,1,1,0,1,1,1,1,1,Linen,Pastels,20K_40K
ZF-0385,25-34,South_India,Tier_3,Salaried_Private,Comfort_First,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Neutral,Every_6_Months,Online_Marketplace,Online_Marketplace,Free_Return_Policy,Personalised_Offer,0,0,0,0,1,0,0,0,Rayon_Viscose,Pastels,Below_20K
ZF-0386,35-44,North_India,Tier_2,Salaried_Private,Trend_First,Price_Irrelevant,Loyal_But_Open,Neutral,Not_Important,Every_6_Months,Online_Marketplace,Word_of_Mouth,Free_Return_Policy,Festival_Sale,1,1,1,0,1,1,0,1,Georgette_Chiffon,Jewel_Tones,40K_70K
ZF-0387,25-34,North_India,Tier_2,Self_Employed,Culturally_Rooted,Price_Irrelevant,Loyal_But_Open,Fairly_Confident,Neutral,Every_6_Months,Brand_Website,Instagram_Reels,Free_Return_Policy,Personalised_Offer,1,1,1,1,1,1,1,1,Georgette_Chiffon,Jewel_Tones,
ZF-0388,35-44,North_East_India,Rural,Salaried_Private,Culturally_Rooted,Price_Conscious,Loyal_But_Open,Not_Very_Confident,Not_Important,Festival_Only,Brand_Website,YouTube,Free_Return_Policy,Free_Shipping,1,0,0,0,1,0,1,0,Silk_Banarasi,Pastels,70K_120K
ZF-0389,18-24,West_India,Tier_2,Salaried_Private,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Every_6_Months,Online_Marketplace,YouTube,Real_Customer_Photos,Festival_Sale,0,1,1,1,1,1,0,0,Pure_Cotton,Dark_Tones,Below_20K
ZF-0390,35-44,North_India,Tier_3,Salaried_Private,Comfort_First,Balanced,Multi_Brand_Shopper,Not_Very_Confident,Not_Important,Every_6_Months,Local_Retail,TV_Print,Customer_Reviews,Loyalty_Cashback,1,1,1,0,0,0,0,1,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-0391,35-44,North_India,Tier_2,Salaried_Private,Trend_First,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Every_2_3_Months,Brand_Website,Instagram_Reels,First_Order_Discount,Buy2_Get1_Bundle,1,0,1,1,0,0,0,0,Chanderi,Bright_Vibrant,20K_40K
ZF-0392,35-44,North_India,Tier_2,Self_Employed,Occasion_Driven,Quality_Over_Price,Very_Loyal_One_Brand,Fairly_Confident,Neutral,Rarely,Weekly_Market,TV_Print,Free_Return_Policy,Flat_Percent_Off,1,1,1,1,1,0,1,1,Silk_Banarasi,Bright_Vibrant,40K_70K
ZF-0393,25-34,North_India,Metro,Retired,Comfort_First,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Every_2_3_Months,Brand_Website,WhatsApp_Family,Free_Return_Policy,Flat_Percent_Off,0,1,0,0,1,0,1,0,Pure_Cotton,Bright_Vibrant,Below_20K
ZF-0394,25-34,North_India,Tier_3,Student,Fusion_Lover,Balanced,Loyal_But_Open,Fairly_Confident,Not_Important,Every_6_Months,Weekly_Market,Online_Marketplace,Customer_Reviews,Flat_Percent_Off,1,1,1,1,0,0,0,0,Rayon_Viscose,Pastels,Below_20K
ZF-0395,45-54,North_India,Tier_3,Salaried_Private,Culturally_Rooted,Extremely_Price_Sensitive,No_Brand_Preference,Fairly_Confident,Not_Important,Monthly_Plus,Local_Retail,Word_of_Mouth,Customer_Reviews,Loyalty_Cashback,1,1,1,0,0,1,0,1,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-0396,35-44,North_East_India,Tier_3,Salaried_Private,Deeply_Traditional,Price_Conscious,Multi_Brand_Shopper,Not_Very_Confident,Very_Conscious,Every_6_Months,Local_Retail,Online_Marketplace,Customer_Reviews,Festival_Sale,1,1,0,1,0,0,1,1,Chanderi,Jewel_Tones,40K_70K
ZF-0397,25-34,North_India,Metro,Salaried_Private,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Not_Very_Confident,Neutral,Festival_Only,Online_Marketplace,Instagram_Reels,First_Order_Discount,Flat_Percent_Off,1,0,1,1,0,0,0,0,Pure_Cotton,Pastels,70K_120K
ZF-0398,18-24,South_India,Metro,Homemaker,Occasion_Driven,Balanced,No_Brand_Preference,Not_Very_Confident,Somewhat_Conscious,Every_6_Months,Online_Marketplace,Instagram_Reels,Influencer_Rec,Festival_Sale,1,1,1,1,0,0,1,0,Chanderi,Bright_Vibrant,40K_70K
ZF-0399,35-44,West_India,Tier_2,Homemaker,Comfort_First,Price_Conscious,No_Brand_Preference,Very_Confident,Very_Conscious,Every_2_3_Months,Local_Retail,YouTube,Detailed_Size_Guide,Festival_Sale,1,1,0,0,1,1,1,0,Rayon_Viscose,Dark_Tones,40K_70K
ZF-0400,18-24,Central_India,Tier_3,Salaried_Private,Culturally_Rooted,Price_Conscious,Very_Loyal_One_Brand,Very_Confident,Very_Conscious,Every_6_Months,Local_Retail,WhatsApp_Family,Real_Customer_Photos,Festival_Sale,1,1,1,0,0,0,1,0,Rayon_Viscose,Bright_Vibrant,40K_70K
ZF-0401,35-44,South_India,Tier_2,Retired,Deeply_Traditional,Quality_Over_Price,Loyal_But_Open,Fairly_Confident,Very_Conscious,Every_6_Months,Mall_Store,Word_of_Mouth,First_Order_Discount,Loyalty_Cashback,0,1,1,1,0,1,1,1,Silk_Banarasi,Dark_Tones,Above_120K
ZF-0402,25-34,North_India,Tier_3,Salaried_Private,Comfort_First,Price_Conscious,Loyal_But_Open,Not_Very_Confident,Not_Important,Festival_Only,Mall_Store,WhatsApp_Family,Free_Return_Policy,Flat_Percent_Off,1,1,0,0,0,0,1,0,Georgette_Chiffon,Jewel_Tones,40K_70K
ZF-0403,18-24,South_India,Tier_3,Self_Employed,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Not_Confident_At_All,Somewhat_Conscious,Every_2_3_Months,Social_Commerce,YouTube,Friend_Wore_It,Flat_Percent_Off,1,1,0,0,1,1,1,1,Pure_Cotton,Pastels,40K_70K
ZF-0404,35-44,North_India,Rural,Student,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Fairly_Confident,Neutral,Every_6_Months,Social_Commerce,Online_Marketplace,First_Order_Discount,Flat_Percent_Off,1,1,0,0,1,0,1,1,Rayon_Viscose,Neutrals,
ZF-0405,25-34,South_India,Tier_3,Salaried_Private,Culturally_Rooted,Price_Conscious,No_Brand_Preference,Neutral,Neutral,Every_2_3_Months,Social_Commerce,Instagram_Reels,Friend_Wore_It,Buy2_Get1_Bundle,1,0,0,1,1,1,1,0,Pure_Cotton,Dark_Tones,Above_120K
ZF-0406,25-34,East_India,Tier_2,Salaried_Govt,Deeply_Traditional,Price_Conscious,Very_Loyal_One_Brand,Fairly_Confident,Not_Important,Every_2_3_Months,Local_Retail,WhatsApp_Family,COD_Available,Flat_Percent_Off,1,1,0,1,0,1,1,1,Silk_Banarasi,Dark_Tones,40K_70K
ZF-0407,25-34,South_India,Tier_2,Homemaker,Deeply_Traditional,Balanced,Loyal_But_Open,Not_Very_Confident,Somewhat_Conscious,Festival_Only,Brand_Website,Instagram_Reels,Free_Return_Policy,Free_Shipping,1,1,0,1,0,1,1,1,Pure_Cotton,Jewel_Tones,Below_20K
ZF-0408,45-54,West_India,Tier_2,Student,Occasion_Driven,Balanced,Multi_Brand_Shopper,Very_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,Instagram_Reels,Influencer_Rec,Buy2_Get1_Bundle,1,0,1,1,0,1,1,0,Rayon_Viscose,Jewel_Tones,40K_70K
ZF-0409,55+,North_India,Tier_3,Salaried_Private,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Every_6_Months,Online_Marketplace,Instagram_Reels,First_Order_Discount,Flat_Percent_Off,0,1,0,0,1,0,1,0,Silk_Banarasi,Bright_Vibrant,Below_20K
ZF-0410,25-34,West_India,Tier_2,Salaried_Private,Trend_First,Balanced,Loyal_But_Open,Fairly_Confident,Not_Important,Every_6_Months,Local_Retail,WhatsApp_Family,First_Order_Discount,Flat_Percent_Off,1,1,1,0,1,0,1,0,Pure_Cotton,Jewel_Tones,20K_40K
ZF-0411,45-54,Central_India,Tier_2,Homemaker,Fusion_Lover,Quality_Over_Price,Loyal_But_Open,Not_Confident_At_All,Somewhat_Conscious,Festival_Only,Online_Marketplace,Instagram_Reels,COD_Available,Buy2_Get1_Bundle,1,0,0,1,1,1,1,0,Silk_Banarasi,Jewel_Tones,40K_70K
ZF-0412,45-54,West_India,Metro,Self_Employed,Culturally_Rooted,Quality_Over_Price,Loyal_But_Open,Not_Confident_At_All,Neutral,Festival_Only,Local_Retail,Word_of_Mouth,COD_Available,Loyalty_Cashback,1,1,0,1,0,1,1,0,Silk_Banarasi,Jewel_Tones,Below_20K
ZF-0413,18-24,West_India,Metro,Self_Employed,Occasion_Driven,Price_Conscious,No_Brand_Preference,Neutral,Not_Important,Every_2_3_Months,Brand_Website,Word_of_Mouth,Friend_Wore_It,Buy2_Get1_Bundle,1,0,1,0,0,0,1,0,Pure_Cotton,Neutrals,Above_120K
ZF-0414,35-44,North_India,Tier_2,Homemaker,Comfort_First,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Neutral,Every_2_3_Months,Online_Marketplace,Word_of_Mouth,Free_Return_Policy,Buy2_Get1_Bundle,1,1,0,0,1,1,1,0,Rayon_Viscose,Bright_Vibrant,40K_70K
ZF-0415,35-44,West_India,Metro,Self_Employed,Occasion_Driven,Quality_Over_Price,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Every_2_3_Months,Social_Commerce,Online_Marketplace,Influencer_Rec,Festival_Sale,0,1,0,0,1,1,1,1,Silk_Banarasi,Jewel_Tones,40K_70K
ZF-0416,18-24,East_India,Tier_3,Student,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Very_Conscious,Every_2_3_Months,Online_Marketplace,YouTube,Free_Return_Policy,Loyalty_Cashback,1,0,1,1,0,0,0,0,Georgette_Chiffon,Bold_Prints,20K_40K
ZF-0417,18-24,West_India,Metro,Homemaker,Fusion_Lover,Extremely_Price_Sensitive,Multi_Brand_Shopper,Fairly_Confident,Very_Conscious,Every_2_3_Months,Social_Commerce,Instagram_Reels,Influencer_Rec,Personalised_Offer,1,0,1,1,1,1,1,1,Linen,Bright_Vibrant,70K_120K
ZF-0418,45-54,Central_India,Tier_3,Self_Employed,Culturally_Rooted,Price_Irrelevant,Multi_Brand_Shopper,Fairly_Confident,Neutral,Every_6_Months,Online_Marketplace,Instagram_Reels,Influencer_Rec,Buy2_Get1_Bundle,1,1,1,1,1,0,1,1,Pure_Cotton,Neutrals,Above_120K
ZF-0419,35-44,West_India,Rural,Salaried_Govt,Deeply_Traditional,Quality_Over_Price,Loyal_But_Open,Not_Very_Confident,Not_Important,Every_2_3_Months,Online_Marketplace,Word_of_Mouth,First_Order_Discount,Flat_Percent_Off,1,1,1,0,1,0,0,1,Chanderi,Jewel_Tones,70K_120K
ZF-0420,25-34,East_India,Tier_3,Salaried_Private,Culturally_Rooted,Price_Irrelevant,No_Brand_Preference,Very_Confident,Not_Important,Festival_Only,Online_Marketplace,YouTube,Friend_Wore_It,Loyalty_Cashback,1,0,0,0,0,0,1,0,Pure_Cotton,Jewel_Tones,
ZF-0421,35-44,North_East_India,Tier_2,Homemaker,Deeply_Traditional,Price_Conscious,Multi_Brand_Shopper,Neutral,Neutral,Festival_Only,Online_Marketplace,Word_of_Mouth,Free_Return_Policy,Festival_Sale,1,1,0,0,1,0,0,1,Pure_Cotton,Bright_Vibrant,20K_40K
ZF-0422,45-54,Central_India,Tier_3,Homemaker,Fusion_Lover,Price_Conscious,Loyal_But_Open,Neutral,Neutral,Festival_Only,Social_Commerce,Word_of_Mouth,Customer_Reviews,Loyalty_Cashback,0,0,1,0,1,0,0,0,Rayon_Viscose,Bright_Vibrant,70K_120K
ZF-0423,18-24,East_India,Tier_3,Self_Employed,Fusion_Lover,Quality_Over_Price,Very_Loyal_One_Brand,Not_Confident_At_All,Very_Conscious,Festival_Only,Online_Marketplace,Instagram_Reels,Customer_Reviews,Loyalty_Cashback,1,0,1,1,0,1,1,1,Pure_Cotton,Pastels,70K_120K
ZF-0424,45-54,North_India,Tier_3,Self_Employed,Fusion_Lover,Balanced,Very_Loyal_One_Brand,Fairly_Confident,Somewhat_Conscious,Festival_Only,Social_Commerce,WhatsApp_Family,Friend_Wore_It,Festival_Sale,1,1,0,1,1,0,1,0,Silk_Banarasi,Jewel_Tones,40K_70K
ZF-0425,35-44,Central_India,Rural,Salaried_Govt,Deeply_Traditional,Quality_Over_Price,Multi_Brand_Shopper,Very_Confident,Very_Conscious,Monthly_Plus,Local_Retail,Instagram_Reels,COD_Available,Loyalty_Cashback,1,1,1,0,1,1,1,0,Linen,Pastels,Below_20K
ZF-0426,35-44,West_India,Tier_2,Salaried_Private,Comfort_First,Quality_Over_Price,Loyal_But_Open,Very_Confident,Somewhat_Conscious,Monthly_Plus,Online_Marketplace,Word_of_Mouth,Friend_Wore_It,Flat_Percent_Off,1,1,1,0,1,1,1,0,Georgette_Chiffon,Pastels,Above_120K
ZF-0427,25-34,North_East_India,Tier_2,Salaried_Private,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Neutral,Neutral,Festival_Only,Local_Retail,WhatsApp_Family,Friend_Wore_It,Buy2_Get1_Bundle,1,0,0,0,1,0,1,1,Silk_Banarasi,Pastels,Below_20K
ZF-0428,25-34,North_India,Metro,Homemaker,Culturally_Rooted,Price_Conscious,Very_Loyal_One_Brand,Fairly_Confident,Very_Conscious,Every_6_Months,Local_Retail,WhatsApp_Family,Detailed_Size_Guide,Free_Shipping,1,1,1,1,0,0,0,0,Chanderi,Neutrals,20K_40K
ZF-0429,45-54,South_India,Metro,Self_Employed,Culturally_Rooted,Price_Conscious,Very_Loyal_One_Brand,Very_Confident,Not_Important,Every_6_Months,Mall_Store,Word_of_Mouth,COD_Available,Flat_Percent_Off,1,0,0,0,0,0,0,1,Rayon_Viscose,Bold_Prints,20K_40K
ZF-0430,45-54,North_India,Metro,Salaried_Govt,Occasion_Driven,Balanced,Loyal_But_Open,Neutral,Somewhat_Conscious,Every_2_3_Months,Local_Retail,TV_Print,Customer_Reviews,Free_Shipping,0,1,0,0,0,0,0,1,Rayon_Viscose,Bright_Vibrant,70K_120K
ZF-0431,55+,North_India,Tier_2,Salaried_Govt,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Every_6_Months,Online_Marketplace,Instagram_Reels,First_Order_Discount,Loyalty_Cashback,1,1,1,0,1,0,0,1,Pure_Cotton,Bold_Prints,40K_70K
ZF-0432,45-54,East_India,Tier_3,Salaried_Private,Trend_First,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Somewhat_Conscious,Festival_Only,Local_Retail,Instagram_Reels,Real_Customer_Photos,Free_Shipping,1,1,1,1,1,1,1,0,Rayon_Viscose,Neutrals,40K_70K
ZF-0433,25-34,North_India,Tier_2,Self_Employed,Occasion_Driven,Balanced,Multi_Brand_Shopper,Not_Confident_At_All,Not_Important,Rarely,Social_Commerce,YouTube,Influencer_Rec,Free_Shipping,0,0,0,0,1,1,0,1,Pure_Cotton,Pastels,40K_70K
ZF-0434,18-24,Central_India,Tier_2,Homemaker,Occasion_Driven,Price_Conscious,No_Brand_Preference,Fairly_Confident,Very_Conscious,Monthly_Plus,Local_Retail,WhatsApp_Family,Friend_Wore_It,Personalised_Offer,0,1,1,1,1,0,0,0,Georgette_Chiffon,Bright_Vibrant,
ZF-0435,25-34,West_India,Rural,Homemaker,Fusion_Lover,Price_Conscious,No_Brand_Preference,Not_Confident_At_All,Very_Conscious,Every_6_Months,Local_Retail,WhatsApp_Family,Influencer_Rec,Loyalty_Cashback,1,1,1,0,0,1,1,0,Silk_Banarasi,Bright_Vibrant,20K_40K
ZF-0436,25-34,West_India,Metro,Salaried_Private,Occasion_Driven,Balanced,Multi_Brand_Shopper,Neutral,Somewhat_Conscious,Every_2_3_Months,Weekly_Market,WhatsApp_Family,First_Order_Discount,Free_Shipping,0,0,0,1,0,1,0,0,Georgette_Chiffon,Bright_Vibrant,
ZF-0437,18-24,North_India,Tier_3,Self_Employed,Deeply_Traditional,Extremely_Price_Sensitive,No_Brand_Preference,Not_Very_Confident,Neutral,Every_6_Months,Local_Retail,Instagram_Reels,Friend_Wore_It,Flat_Percent_Off,1,1,0,0,0,1,1,0,Silk_Banarasi,Jewel_Tones,70K_120K
ZF-0438,25-34,West_India,Metro,Salaried_Private,Culturally_Rooted,Balanced,Multi_Brand_Shopper,Fairly_Confident,Neutral,Festival_Only,Local_Retail,Word_of_Mouth,COD_Available,Buy2_Get1_Bundle,1,1,0,1,0,0,1,0,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-0439,Under_18,West_India,Tier_3,Salaried_Private,Fusion_Lover,Quality_Over_Price,Multi_Brand_Shopper,Fairly_Confident,Neutral,Every_6_Months,Mall_Store,Instagram_Reels,Customer_Reviews,Festival_Sale,0,0,0,1,0,1,0,0,Rayon_Viscose,Bright_Vibrant,20K_40K
ZF-0440,25-34,North_India,Tier_2,Self_Employed,Culturally_Rooted,Price_Conscious,Multi_Brand_Shopper,Neutral,Neutral,Monthly_Plus,Local_Retail,WhatsApp_Family,Customer_Reviews,Flat_Percent_Off,1,1,1,0,1,1,1,1,Georgette_Chiffon,Neutrals,20K_40K
ZF-0441,18-24,Central_India,Tier_3,Homemaker,Occasion_Driven,Price_Conscious,Multi_Brand_Shopper,Not_Confident_At_All,Not_Important,Every_2_3_Months,Social_Commerce,Word_of_Mouth,COD_Available,Flat_Percent_Off,1,0,1,1,0,1,1,0,Pure_Cotton,Bold_Prints,20K_40K
ZF-0442,55+,Central_India,Metro,Homemaker,Fusion_Lover,Extremely_Price_Sensitive,Loyal_But_Open,Neutral,Somewhat_Conscious,Every_2_3_Months,Social_Commerce,YouTube,Free_Return_Policy,Personalised_Offer,1,1,0,1,1,0,1,0,Silk_Banarasi,Bright_Vibrant,40K_70K
ZF-0443,18-24,West_India,Tier_2,Homemaker,Trend_First,Extremely_Price_Sensitive,Loyal_But_Open,Not_Very_Confident,Somewhat_Conscious,Every_2_3_Months,Social_Commerce,Online_Marketplace,COD_Available,Buy2_Get1_Bundle,1,1,0,1,1,0,0,1,Georgette_Chiffon,Pastels,70K_120K
ZF-0444,25-34,West_India,Tier_2,Homemaker,Fusion_Lover,Price_Conscious,No_Brand_Preference,Fairly_Confident,Somewhat_Conscious,Festival_Only,Online_Marketplace,Instagram_Reels,COD_Available,Personalised_Offer,1,1,0,0,0,1,1,0,Rayon_Viscose,Neutrals,
ZF-0445,45-54,North_India,Metro,Salaried_Private,Trend_First,Quality_Over_Price,No_Brand_Preference,Neutral,Neutral,Festival_Only,Online_Marketplace,Walk_In_Store,Friend_Wore_It,Personalised_Offer,1,1,0,0,1,1,1,1,Silk_Banarasi,Jewel_Tones,Above_120K
ZF-0446,35-44,East_India,Tier_3,Salaried_Govt,Comfort_First,Price_Conscious,Loyal_But_Open,Fairly_Confident,Neutral,Every_6_Months,Online_Marketplace,Word_of_Mouth,COD_Available,Loyalty_Cashback,0,1,1,0,1,0,1,0,Pure_Cotton,Jewel_Tones,Below_20K
ZF-0447,18-24,North_East_India,Tier_2,Salaried_Govt,Comfort_First,Balanced,No_Brand_Preference,Fairly_Confident,Not_Important,Every_2_3_Months,Online_Marketplace,Online_Marketplace,Free_Return_Policy,Festival_Sale,1,0,1,1,1,0,1,1,Rayon_Viscose,Pastels,70K_120K
ZF-0448,18-24,West_India,Tier_2,Student,Fusion_Lover,Price_Conscious,Loyal_But_Open,Fairly_Confident,Somewhat_Conscious,Monthly_Plus,Local_Retail,Instagram_Reels,COD_Available,Buy2_Get1_Bundle,1,0,0,1,0,0,0,0,Pure_Cotton,Bright_Vibrant,40K_70K
ZF-0449,25-34,West_India,Tier_3,Self_Employed,Fusion_Lover,Price_Irrelevant,Loyal_But_Open,Very_Confident,Neutral,Monthly_Plus,Mall_Store,Online_Marketplace,Real_Customer_Photos,Buy2_Get1_Bundle,1,1,0,1,1,0,0,1,Chanderi,Dark_Tones,
ZF-0450,45-54,East_India,Tier_2,Homemaker,Comfort_First,Price_Conscious,Loyal_But_Open,Neutral,Not_Important,Every_2_3_Months,Brand_Website,WhatsApp_Family,COD_Available,Flat_Percent_Off,1,0,1,1,1,0,0,1,Pure_Cotton,Bright_Vibrant,Below_20K
ZF-0451,25-34,South_India,Tier_3,Retired,Trend_First,Extremely_Price_Sensitive,Multi_Brand_Shopper,Not_Very_Confident,Not_Important,Festival_Only,Local_Retail,Online_Marketplace,First_Order_Discount,Personalised_Offer,1,1,1,0,1,1,1,0,Pure_Cotton,Neutrals,40K_70K
ZF-0452,35-44,East_India,Metro,Salaried_Private,Culturally_Rooted,Price_Irrelevant,Very_Loyal_One_Brand,Neutral,Somewhat_Conscious,Every_6_Months,Online_Marketplace,Word_of_Mouth,Customer_Reviews,Buy2_Get1_Bundle,1,1,0,1,0,1,1,1,Silk_Banarasi,Bright_Vibrant,Above_120K
